japan stores ready for sql file
Title,Note,URL,Resolved Name,Formatted Address,Latitude,Longitude,Place ID,Photo URL,Photo Attribution,Website,Neighborhood,Instagram,Description
BINGO 自由が丘店,,https://www.google.com/maps/place/BINGO+%E8%87%AA%E7%94%B1%E3%81%8C%E4%B8%98%E5%BA%97/data=!4m2!3m1!1s0x6018f5214492d697:0x162d53f053e24ec8,BINGO 自由が丘店,"2-chōme-6-19 Midorigaoka, Meguro City, Tokyo 152-0034, Japan",35.6087522,139.6748883,ChIJl9aSRCH1GGARyE7iU_BTLRY,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2c88CbDl-EiNcPSXhZC2TKH9aEcTVKHBEPpKobIjE3HliSFAMmzbuDpT1mAPGxoe3XJWo54iHxNS7rXplv2ZNlXBHUfYN7QVBUmVuOz-JzfoglGQf6w6Ktx525cRLqp0V0zScyseezHgXi80jSm_jRu1ZEY7G_ZcMqeYROldvM7eViGqHv0M6GAW57NymZtEGc8a6xlzgFZNbMWg2B_F6l8PGysPP-No2XNjcwM16BVjzqaMJTXk8gsgWLV2dJM-whBNSEF6XM1OLbZVfG_uuyJPl7PHL_Sh1ihIc373138Cg&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/105438833095637506747>BINGO 自由が丘店</a>,https://www.bookoff.co.jp/shop/shop87001.html,Jiyugaoka,,BINGO 自由が丘店 — Fashion boutique / clothing store located in Meguro.
FRONT11201 本店,,https://www.google.com/maps/place/FRONT11201+%E6%9C%AC%E5%BA%97/data=!4m2!3m1!1s0x6018f35f6d825481:0x8637264507f22fbd,FRONT11201 本店,"Japan, 〒151-0062 Tokyo, Shibuya, Motoyoyogichō, 4−５ CREATEUR 1F, B1F",35.6696777,139.6874483,ChIJgVSCbV_zGGARvS_yB0UmN4Y,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2cKFwI8eD3bA27o8PkcThC_8WbVj5wVUbvCP7RTZQjZm1rQIBD1vFtiiJyag-WbpGjtpxojQwmiuTIgmR8nw441aW7RcDHw0zq5JArHJUCI1QTsdJnrfAitlM90QpYCs51f9OfVAyvjzIA6xXYVNFU6RPsOSo8d7BYyQOn9hSGqIvspo9r2I-Hg-2d_giEWFhuKT12Ma5tq6mJBXWnjmOYuuPQUL_Z0qo4Q86TaU08HbrGaANXs1FRwpS6nX68c-KSAjmzaZPTwDnb8dQKaLHL0Ueuy9CZOVcLAhdhMdaXClQ&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/106522616482496488938>FRONT11201 本店</a>,https://front11201.com/,Yoyogi,,FRONT11201 本店 — Fashion boutique / clothing store located in Shibuya.
fini Asagi Antiques,,https://www.google.com/maps/place/fini+Asagi+Antiques/data=!4m2!3m1!1s0x6018f3c78c487ae9:0x73db4eb4a97e0aab,fini Asagi Antiques,"3-chōme-37-11 Nishihara, Shibuya, Tokyo 151-0066, Japan",35.6708886,139.6798596,ChIJ6XpIjMfzGGARqwp-qbRO23M,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2enBd0U7ZkoDe7nMqoA8_AtXaDXXd5scpgosnJwN5W7YjjJkfBFOMA_q8pF9qJ6Ms0ocu2V9yhYLzHsY4-x9C5ogRj05czpR3bWLxDyAJGbwghMP7dG_lUb8VAzb-gBe-k7AzoQXJvlD2LBJ9BFyDLHLj3JYxXjMCQjmg_exT-4FYcOeXBAPv5mJ3MEUPXzk6_UrCyNPKozdnk-PmuzUwJzdPBi8_u_Sn3P1JghFZF7fgfxEVmEIh6W6Uoi0axUgL2LL7DW5npG47JV-3CGgjPHDDHaj4tKnNK8IIVfwk4-1g&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/103792266173198307520>fini Asagi Antiques</a>,https://instagram.com/fini___asagi_antiques?igshid=NTc4MTIwNjQ2YQ==,Yoyogi,@fini___asagi_antiques,"fini Asagi Antiques — Fashion boutique / clothing store located in Shibuya. Info: @fini___asagi_antiques, website."
Graphio,,https://www.google.com/maps/place/Graphio/data=!4m2!3m1!1s0x6018f345d342ea5f:0xae009c76802e7d00,Graphio,"Japan, 〒151-0064 Tokyo, Shibuya, Uehara, 2-chōme−32−７ ナズ渋谷ウエストレックス 401号",35.6642456,139.6784501,ChIJX-pC00XzGGARAH0ugHacAK4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2e6gBGHSrNstuA94cqYSuOWI1qSoqaeI7YWf7aLps3LfZHRXJu1MddHpS5D5c7E_xWxyQQhwkdUhT6Qx5IeiFHRbXDTl0KbO7USSYOEzZHJ755YP84JL6tYSVyZUP9VTmXMol8Hua49goSjMIrvNHduEvHSTygPYxYrnPFGT0FjSaYHWZtNpwAnYUZ5ESRg_Wj2m4XQt-DxZD3yFUk1Il5999HZmTrshrjV2Bef6egl2U1375GlxaXp1UNz7uJ5uDfrneZQmH2clCxcmEJeJ1OYw8dAINJa0twVwsKnWQqxmOtXxPn-g5UqY6VNiTqVHMpLI0htqvIbQ8V_JqUdLpqMQ2IN6DXi5YczHlS-b_WwGi03CKPJT5XMVb8eAcMyqdixmtEbGVR4f-uz07UMWvXJISfmCpyi126-dkVJplsqGxBJ&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/102050746100329840947>ocean paradise</a>,https://graphio-buro.com/,Yoyogi,,Graphio — Fashion boutique / clothing store located in Shibuya.
STRANGER,,https://www.google.com/maps/place/STRANGER/data=!4m2!3m1!1s0x6018f342e5940001:0xf6112c3bf19daccd,Stranger Cafe,"Japan, 〒130-0024 Tokyo, Sumida City, Kikukawa, 3-chōme−7−１ 1F",35.6880473,139.8062939,ChIJWQIKVMeJGGARIjYqkhtpIY8,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fDHLWpVQ3a2g9-loaPQzzszBizqK_S6-cdpKp3HQZRokhu98HQQygaXpvE5NPxoUTL3W1Tabd4EAo0TbtlZJixfnHh5QxAAHwHisKpWg8JuAk4iZorn3gJVrXsWjk3DWQLdF0dscCNHdc_tkbXRvIML1ejpruTjPZ87s9XKxaKgtoAzaMQVLwMi6A0brl49nhVxKqITIAUcVSSaIC--neFnRU4SLJ4ZpIC3RYUGfsc2yFzi8qtomY8kAIwxZSVLqO6DRq6LfQ7cUvlYFfyU6vnQZA702jUJdP89HjFGv8mPA&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/109362469967452708420>Stranger cafe</a>,https://stranger.jp/theater/,Shimokitazawa,,Stranger Cafe — Fashion boutique / clothing store located
ARCD,,https://www.google.com/maps/place/ARCD/data=!4m2!3m1!1s0x6018f57c08d13971:0xa21bda5811bd9007,ARCD (ARCaDe/アーケード),"Japan, 〒152-0035 Tokyo, Meguro City, Jiyūgaoka, 1-chōme−14−１ 2F",35.6096723,139.6701299,ChIJcTnRCHz1GGARB5C9EVjaG6I,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fHGJuJKXeP1b0Nrag3eBnAeo-MLGz0oBlikKyb9PZ_ujN62U8aCLU7ElMDOnxocR0Od74ABAI5m3SyfqFtJGmfuvzSZztFsVReU-bosZgzFn2dghjEhQVd3HYDWzzNFqB6cgF3M2pYTTRq4wlIz9rIs1WED5ElhuPun2Pr7AMcdR-Q_i_rSW65nnTWTMQueBIHnhs3LXCBHB5Z07y7n1Tdx5BVPU7x1vfQt3iq2j7mWwZYxTlCv8zc3WAxLXPUUhmpFiej1r2k7L6zDF6xC2-uXg4eTZS5t2OTEudbtp1Fx8G8TJWHk1C0RcLGosmN59d5FlhqQCfspcKjL6JQfx8Eebq_G6zzKmHI6XjYr5hWiamGrn1zkwUBGoTNfQLdeAzr5rS_rCcqEUPNvlaahXpyJxQlNji7-SXxdhjXn9tFnQ&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/111051746899060089311>小島裕貴</a>,http://alal.shopselect.net/,Jiyugaoka,,ARCD (ARCaDe/アーケード) — Curated select shop located in Meguro.
yorp,,https://www.google.com/maps/place/yorp/data=!4m2!3m1!1s0x60188bd3597619d7:0x20293c41291a4289,yorp,"Japan, 〒153-0042 Tokyo, Meguro City, Aobadai, 1-chōme−27−１２ 朝日屋ビル 3F",35.6478053,139.6942676,ChIJ1xl2WdOLGGARiUIaKUE8KSA,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eZc7sT-2cS1GKeyHQA36oet2yyGsbvk7ntpGEcciRFNYeHXcplmYgM5FzQPG-gireBysF1A1lJ6VI7ayQnXoD0vgKT2MoSoofR45Z1_vh7080hBiJ-f7wtWbAUByCTH4AVttyfl8UlW_-fUJ5SPlFnVRaVr58Bxlf4KkyBMI40h0RCZ4Lp_hfBz19fF65U_OalkGfrtUBkNHFH8lH0_og1nb4MzoBR-wRRk_ZeXSXCovGGUhdDxdP-Wne_6F1q8QigDktgpQOUgIkVYNNMygMwcylykC9hImv31kZvCGs-IsupaG23vj-eZsPY62cZP-EQbp2gTGq8XMhxblwlWLJU97NiA4c4c2zvxdwRqaaUrzvJciWrJ-cr4DwAkKGe9z8gYUNZjX7JZMchhBwKFbVaCeHADgL3MX0-bFXMBj57LV-s&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/114342719946499920186>利恵子</a>,,Nakameguro,,yorp — Fashion boutique / clothing store located in Meguro.
DROP,,https://www.google.com/maps/place/DROP/data=!4m2!3m1!1s0x60188b4e6bc4eff5:0x2ffeab673f390bc1,Drop,"2-chōme-4-4 Nunohashi, Chūō-ku, Hamamatsu, Shizuoka 432-8012, Japan",34.7209883,137.7142752,ChIJpw3B1PreGmARZWuS2U0O8R8,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eGdGu1Fx7o2cdwL2VL6-UgsALrFKZqAjMbUDL89CavgjH20_nzE3NJhh1yk2xaV6iIopAsoyDduBGuXe3oka6ISs5DFiP3vUK1q4gDD-TVy_S3hR5Lvy63x9Te60iNOByyDxIuFxUGblYT5U6zImUgxkxt2qK8VFgr2phDw6_W98ZrhghqinLg9jT1syD7UEiDvPcbT28JXNcjxV2sulJtMLydiQFTi6VmwVXFrfEtbCjBvWJHy0wt3p2VJjribLMQqDr8GuLSiwYDv6wDDvyMylghvKlvTvxtie_rPWvsPC44-2pB2R1lrwmNvesdwXdL7dzm2jlclyBS1yNmtbSq8-fmnrz2AOx7HK0mrWTmd0CVr1eUnuHKd1G98WfJwCQG6VOAb2dps74ArzFhxEqaa01lZ4HquhbBV8zNXuo&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/102080348895763698152>M K</a>,https://www.instagram.com/cafe.drop/,Nakameguro,@cafe.drop,"Drop — Fashion boutique / clothing store located in Chūō. Info: @cafe.drop, website."
THREE,,https://www.google.com/maps/place/THREE/data=!4m2!3m1!1s0x6018f4a33d4c6187:0xe888eea2f7fda589,THREE,"1-chōme-7-1 Shinmachi, Aomori, 030-0801, Japan",40.8259204,140.7376048,ChIJy_qYpfmfm18RWHp6Oe8yIVs,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eknONm6wQo7ncFFcDUWKQ-N11KjP4DqMyIOcQswzlzoYuE_9x1I1GNZLicLFzmoRk9bXq1QVER542LLbqUKuhwYj-DApTWGI1mx-pRGSPXhTvbOxPDL90UcFtM11TewEuc1bIofGswENPw3S9PIO7MUMa-unAnVtxpQ3OP92O1i4Docbf1Bm_kcC63cuhMhnj58MTHWJYxxa4AzGTM6reifPGy7m0rmc5auRPc0kDZ74-fcZ09uF3aHtzF70oVg7xdcpCJGSK6tJNiYRfucsSJL7rvefnLHlDZ1YFgHyQVOLQT2tdSUfapBij_hSTaW-kn9FxYNrlfEZV6ctUnwOv8hsjesgytvLtyxZ7JWe_Kc8B5C8yyn8V7ylj3rbhLxm9mvft3EoFdTueA16Xs78VeNvDT9CnrMqWd_XNDRTw&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/118278528300439847938>taka kudo</a>,https://www.three-aomori.jp/,Sangenjaya,,THREE — Fashion boutique / clothing store located in 1-chōme-7-1 Shinmachi.
PULP VINTAGE,,https://www.google.com/maps/place/PULP+VINTAGE/data=!4m2!3m1!1s0x6018f39ddfc14279:0xf9173996b57cb4f,PULP VINTAGE,"Japan, 〒154-0004 Tokyo, Setagaya City, Taishidō, 3-chōme−22−１０ 前田ビル",35.6491606,139.6681962,ChIJeULB353zGGART8tXa5lzkQ8,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2eP0oCSNEGdvuPXxhbF5Yj_36uK0Z2bVGMPeSxHbPD9SD_h2kH7FJDRBacAcQXqq_QYlbDCIh_Q2iRBH95Z-o962UfdGJqCi1qimApu26m-lOEORZnan0ogiOBZVpE2t-S44C5Q4j4GmXtYSzwRb6ASF177btfsUASkFuNMVDtx0jRu5HfUWbMK4ZyRuKYu2EdYCAqTHrY00y1f5ggzEnvnitL3jZqeODnS3hbTl68AoR2VBKXLynbtKKbzt_QacUqnqnEgV4QH1hU_BpmPK_9EtCk-LVY2C4xe7fed_BPYazWVInxmuJDRG1j2pkNOCC20KRnl6t6hyUZtGynBZdY4UQQPG5NZ3a2KCMRixkz1JgsI2Px0HQCN_pBVJM1zJtl24DB0bvfZOQuNqeO6IG0HIcslAdUl5DJU8u1Qz4_c0XY&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/102080348895763698152>M K</a>,https://instagram.com/pulpvintage_tokyo?igshid=YmMyMTA2M2Y=,Sangenjaya,@pulpvintage_tokyo,"PULP VINTAGE — Vintage and used clothing shop located in Setagaya. Info: @pulpvintage_tokyo, website."
sui vintage,,https://www.google.com/maps/place/sui+vintage/data=!4m2!3m1!1s0x6018f4a21264f48d:0x6f36d2676604b6b,sui vintage,"Japan, 〒154-0024 Tokyo, Setagaya City, Sangenjaya, 1-chōme−36−３ 三軒茶屋第２オリンピックマンション",35.6423848,139.6714212,ChIJjfRkEqL0GGARa0tgdiZt8wY,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2ePYzh7ILMjlXQW2BemerYw_hM0Xk7fZre10PvbGkKB-k06tUdrLEQlCClfBwUo1nW2AFnQxok16SN1OB8gn8ziJgFnKagrOBdOJ7ksszi41LSQlO_58X2zC2GHwtVIrVzyzzRxEVcj7lcHAyuTelIYmbnlkgmfP0svEbWSgVvLuOTDK0wPfVVT-7A5Bg0eqxQsHAUDYcktYsmIMHZ1IZiaWVGuZCXjqx7RX3x6JOalD8m6a7lhHvwPrJ8AyEuvrOUswDmMVxvUe3c-rJ0Lgt7cIi86gyWWCEktDFlYXHQ6jCmwm0rnQdD5roWNLkbEJfVrvImcXYhKDziHatZnn1dNq-TtAZpnT4zI-H_E41X-XpMRk0uTM1InjQ9CICS6tPUMbr0R7C-f-d1iu_YqEg48-Fr-xHPPd1nNDboOiYqqsj0d&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/102080348895763698152>M K</a>,https://instagram.com/sui_vintage?igshid=1k0tvqhwfgt6s,Sangenjaya,@sui_vintage,"sui vintage — Vintage and used clothing shop located in Setagaya. Info: @sui_vintage, website."
BYRE,,https://www.google.com/maps/place/BYRE/data=!4m2!3m1!1s0x6018f1d6a9d4ad33:0xd775d8c79b86d94c,BYRE,"3-chōme-53-3 Fuda, Chofu, Tokyo 182-0024, Japan",35.6473333,139.5504735,ChIJM63UqdbxGGARTNmGm8fYddc,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fBH62vhtlw1DxcL-aH0FIDb8ahAlBF0edl3sV8cHzyRgwh7iVN2zQZ9WpfxiKwB8yJ7mEIOSLv8ozE-SQrF2b0SFVPqO-Y3wAYsJAn2EmkCplPpqZ4FnS5RoLAGmSWOw7WxIVW77CAMnCRUc-6zAZAygdQ2wCbuAJsDCId6fF3dPcnzI_aFewFhEpUV6f1b2z6yEcu3R7G6g5mqkvnxdrwruGAW38AJ1ykM_EzYDEmxQHi5xSZd2BwhROhKWJJz4MU5KskXYiXT0vIbfREkPuMDEJ48L7G7Ee70utNzdhZ-v7em7auGQsEt6M27UmSuJpjU00z8BKebt1NRSUjNbfp3r4OSGcn-u89IpVItJjYBk5krF5GJr0sNyJPpOBvb-gPGDjWS0azTLrLP_BiQeBQWirGU-RVNtaq9ZvuAtqC0Yc4&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/115706823705383629496>小澤淑江</a>,https://byre-chofu.com/,Chofu,,BYRE — Fashion boutique / clothing store located in Tokyo 182-0024.
American Graffiti,,https://www.google.com/maps/place/American+Graffiti/data=!4m2!3m1!1s0x6018f13a4a736ba5:0xd5d1795efc58f3bf,アメリカングラフィティーズ,"236 Yamazakichō, Nakagyo Ward, Kyoto, 604-8032, Japan",35.0075611,135.7698064,ChIJ-WeVYJMIAWARKOV68KA0h3E,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2cCDVJZgV1pCXHbMnUCcwm3KK2l8f9lkTP9ehXg-qSPpdzmlLkqqa9nQPbT555leiK3I7HKklqOTU8SU2-FrOCujJIzeAbi5pmkmYHP5qIrj_nkXmSPspyECIUvavi__mX7dBRoC0eTKzaY0zBtHdvkzIL_VgcbpJhP6R9zUh4P10QFKlIenPIKeJFSO1MvQ254JMh5qj_21YIXwo4CvPC1CbpUcztZYk29v7SID9Yz36l8r3FnRm39b7AytFL9yfL690jV3kD2IAd33xjw5GS8SX87Uop5QQFl4aT4SKegtg&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/114790911232032557811>アメリカングラフィティーズ</a>,https://american-graffities.foodre.jp/,Komae,,アメリカングラフィティーズ — Fashion boutique / clothing store located in Kyoto.
from_Antique,,https://www.google.com/maps/place/from_Antique/data=!4m2!3m1!1s0x6018f10c8fd91543:0xeea243f3386405a7,from_Antique,"Japan, 〒201-0014 Tokyo, Komae, Higashiizumi, 1-chōme−19−１ 扇屋ビル 501 5階",35.6320358,139.5779649,ChIJQxXZjwzxGGARpwVkOPNDou4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dRPS_N3FU2r3BaSul6XCXWKoBuKfPtEMjwr10m7v-u8O9JIZLAbN0kZUGzw2PYYeFX42RgheFhaQXJKcaqU3dl3PtJ8kg6Yq63dycMYDUU0mdxEkDP-jD9qldCI5EwOqcijMXwkrQ922OZ3gKZe6zf_aEbgzLl3O9Xy-hMIngjOptetacYa3yrL3c2cNRICjG4oQ0SPLHv0UdB4vHCZws6CHj9kI6YUAwUGTu9LknFJevAO2p0IyZBfUb-ACJr7nZFwnx4g-B21zKV7w4HowK-xUlPZskAC4zrIZWdxG9EG6Q0qH0KUQSq9UzbAbj6JXsBhAX-Q5TkuwuAjy68xlkrVx3whfdOFHVr-rYglV-HukzpZ_l_rm978XHM-pogAwxnPAaZC18VlQmBjSelJV7Mv5T1uj0n8HZwCbIKQyBscg&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/102080348895763698152>M K</a>,https://www.instagram.com/from_antique/,Komae,@from_antique,"from_Antique — Fashion boutique / clothing store located in 〒201-0014 Tokyo. Info: @from_antique, website."
GOOFYPHAT GALLARY古着屋（狛江、調布、登戸）,,https://www.google.com/maps/place/GOOFYPHAT+GALLARY%E5%8F%A4%E7%9D%80%E5%B1%8B%EF%BC%88%E7%8B%9B%E6%B1%9F%E3%80%81%E8%AA%BF%E5%B8%83%E3%80%81%E7%99%BB%E6%88%B8%EF%BC%89/data=!4m2!3m1!1s0x6018f10020e586eb:0x6a4b20089b62542,GOOFYPHAT GALLARY古着屋（狛江、調布、登戸）,"Japan, 〒201-0014 Tokyo, Komae, Higashiizumi, 1-chōme−20−２ 永光ビル 3階",35.6316379,139.5775881,ChIJ64blIADxGGARQiW2iQCypAY,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2cc51fQogEnwDZvfZ-8-lw1mQXXIuq8CvHRmntvRoB7bAeVCMRkfyHpCni8mboz7zYnzd52b_AFiM5WhFhCZWQqIsSQgd74-WPcmACfWtXWBaAlBups387w9eU83KoFflcDjdGegfKu9Zm8Sc26Cr5q-S-0RJ_6E3zwfKtgLV217O1-_owYqq8dbculXLpU3P4d9E_kAW6ARgEAYi6PICUNqMx-jBR1Ox3KxCr0juQgwSOzgJNcACImCq-btgnlw948iSgEZnI-xAbXbIoX2ZR_DUkzlMjX0Et8n4XeMWpqbo8M9X0BHIPROZo6Q2fkN-qQqvsVPgTVcnOkc8YPMBirO0WxNnsCQRUXi1nfv3JF6xYYkgAa_6Kr9dZWhkj_otJDOLp-b4ACTkjmEQFX-YM1w4gRtyherpNyeoqQwS827yO_&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/114404027666047365496>shi sas</a>,https://goofyphat.base.shop/?fbclid=PAZXh0bgNhZW0CMTEAAaY-uyJ1X0VkpuTn5DYcPsoiQxfx3pnjN7zwCXEp4Yd6zLfpLYTJcsBeWu4_aem_9T7IabTtxz4Eu0i8hBF0aA,Komae,,GOOFYPHAT GALLARY古着屋（狛江、調布、登戸） — Vintage and used clothing shop located in 〒201-0014 Tokyo.
TwoFace アメリカ古着 本厚木,,https://www.google.com/maps/place/TwoFace+%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E5%8F%A4%E7%9D%80+%E6%9C%AC%E5%8E%9A%E6%9C%A8/data=!4m2!3m1!1s0x6019aab250b8b2a1:0x99d527314e1b31a,TwoFace アメリカ古着 本厚木,"Japan, 〒243-0014 Kanagawa, Atsugi, Asahichō, 1-chōme−7−４ 第２三昇ビル 201",35.4376747,139.3629755,ChIJobK4ULKqGWARGrPhFHNSnQk,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2exb2EDXHXiWGcbBD5J0P3OhMJcirJoMlFiBnmU1yZ_rYWIXmPLbJkjj7VHad7Z6xyp_62h1-Rcy8192WiDoqmYJL4jyyhVaZD_5mSE3CrNMdqACJW5hCF6MPJLS7fJWK2wTPNaZKnnGCf0S6ffZyW2IreNbqNU3KEtKh2_jZ4DMlBeJfmSjvJ6yjNV38JgvqyoYVB75JlyPUZoWjsAwyDRmjZzxQe44mFwX8lAdDRNgUzbCRftOQvUBuDH26XkBlHltt3uWijzcUwcPr1_pLNpO8lwE9kxPqJ1kJe8qDLSRIlMcqmeppwdo3ZOrlbhyKBFIOr6x9bH_NY-Tv7vAvCZ3-Xa6DIxoVxRP1yfboZMSEOyLs7jGdHNp-PjknIlPQa8X9O-5BIXUaSQlBUqAORwoViR0fZ8qX92eTzvhQ65lA&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/113628981662166119220>高橋正和</a>,https://twoface69.jp/,Kanagawa,,TwoFace アメリカ古着 本厚木 — Vintage and used clothing shop located in Kanagawa.
Super 2nd Street Atsugi Hayashi,,https://www.google.com/maps/place/Super+2nd+Street+Atsugi+Hayashi/data=!4m2!3m1!1s0x601901c84aa8097d:0x62b21d55f19598bc,Super 2nd Street Atsugi Hayashi,"1-chōme-15-6 Hayashi, Atsugi, Kanagawa 243-0816, Japan",35.455371,139.352277,ChIJfQmoSsgBGWARvJiV8VUdsmI,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2fDeTJitVrWsVosOaG7CcRm_UYbQa1i6VCt4d2L-I3cWABLKVPCKcTEtjlxRqxe29-urE2-Gfl5gUqIWDCYGA6pPCJjXyteCDuxgkTcIIpPSfCRmUFYb3ACh_LjrgTe96_SN8mNLKwSFNrgmqOadARujgPaUQ9PXbDZigYlKFSEuOExmDHam2RCWWF7IhnrL5-mbRlPB_qet7QK36fIC4e2Dz6Xh7NbmHfV-bxKf2HHJCsDGkBTsQ2tYL9VkhgtKuS_1FYGbTRW_XdIzMkRK63GuIK-ZBW_PvuvQ3nrNBr4mk1IddJ-5Yk89P7mYK9YI4V9HuvWmvCB0XyB5ixM4ENoKB2HruCxSFuqtMjucse2YbeF3g3nKKSMEEuyNnxwDpVDS_ma4-58J_C9ip15FyXxPWVOfhH8h-ZTPUi_wZg&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/102080348895763698152>M K</a>,https://www.2ndstreet.jp/shop/details?shopsId=31291,Kanagawa,,Super 2nd Street Atsugi Hayashi — Fashion boutique / clothing store located in Kanagawa.
MATHEMATICS,,https://www.google.com/maps/place/MATHEMATICS/data=!4m2!3m1!1s0x6018554c5d435133:0x9bcb46fffa6af70a,林数学塾,"Japan, 〒612-0029 Kyoto, Fushimi Ward, Fukakusa Nishiurachō, 5-chōme−５３−１ ペガサスプラザ 201",34.9573867,135.7678341,ChIJVVWldnIPAWARzERq8Qlp_p8,,,http://hayashi-suugaku.com/,Kanagawa,,林数学塾 — Fashion boutique / clothing store located in Kanagawa.
Why are you here.....? Mainstore,,https://www.google.com/maps/place/Why+are+you+here.....%3F+Mainstore/data=!4m2!3m1!1s0x6000e71b41bcebdf:0x811ed7515a238f43,Why are you here.....? Mainstore,"4-chōme-13-3 Minamisenba, Chuo Ward, Osaka, 542-0081, Japan",34.6773503,135.4979875,ChIJ3-u8QRvnAGARQ48jWlHXHoE,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dp6Jfd99yd4lzV9kl8yLBreNev8DW13zCes0wkSb9n2OwPP6irPxhuyYMQCTUzQS3MDi6h1a0Sb-nB7mpDvv7sTU5xIonoyiQH9Ofv8mXQkAD0iXELP1vHIBy1BWcIGZjP6uHiXGg6wSPLpgaqiLLEXWuTrWOq2DZ1vhimyXfnXkfaJTaBPvfpJoDyzExeg0AtRjZwukTpUxPbdVFOt4J3U8TWoijRzyj0AZhIw_lG_52wmd2s7dIKbThJahH9lcoS4tQEByy5PQrzCe5HuYey2grO0jdDqZSF432cvlNKqA&key=AIzaSyDbYxOTi_JkL5n_Sw2smuMrstVxX34WU0E,<a href=https://maps.google.com/maps/contrib/116480132839930681840>Why are you here.....? 本店</a>,https://whyareyouhere.jp/,Shinsaibashi,,Why are you here.....? Mainstore — Fashion boutique / clothing store located in Chuo.
